what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1453712080618
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1453712080629
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1453712080630
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1453712080631
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1453712080631
os,sysinfo,,,"win32",1453712080633
arch,sysinfo,,,"x86",1453712080633
ws,sysinfo,,,"win32",1453712080633
locale,sysinfo,,,"en_GB",1453712080633
processors,sysinfo,,,"8",1453712080633
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1453712080633
java.runtime.version,sysinfo,,,"1.8.0_66-b18",1453712080633
java.specification.name,sysinfo,,,"Java Platform API Specification",1453712080633
java.specification.vendor,sysinfo,,,"Oracle Corporation",1453712080633
java.specification.version,sysinfo,,,"1.8",1453712080633
java.vendor,sysinfo,,,"Oracle Corporation",1453712080633
java.version,sysinfo,,,"1.8.0_66",1453712080633
java.vm.info,sysinfo,,,"mixed mode",1453712080633
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1453712080633
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453712080633
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1453712080633
java.vm.specification.version,sysinfo,,,"1.8",1453712080633
java.vm.vendor,sysinfo,,,"Oracle Corporation",1453712080633
java.vm.version,sysinfo,,,"25.66-b18",1453712080633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712110910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712237302
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1453712242087
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453712250287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1453712253256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1453712254900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712265198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712268516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712294269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712298624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712304573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712417966
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453712418769
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1453712420631
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1453712420740
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453712420796
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453712420928
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453712426145
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453712426201
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453712465937
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453712465991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712479845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712768719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453712770076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713132168
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453713143496
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453713143567
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453713145456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453713165286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713171805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713250427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713268119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713274017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713275657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713355678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713365353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713788517
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.wst.jsdt.internal.ui.javaeditor.JavaSelectRulerAction",1453713791338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713794830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713817463
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453713817567
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453713817622
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453713817631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453713857516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713862407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713867264
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453713867342
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453713867385
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453713867385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453713938117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713939485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713979767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453713996109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715722365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715726723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715728217
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453715730702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453715748843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715752627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715784829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453715794514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715796427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715825861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715830692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715885293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453715909039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715910875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715944562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453715958258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453715959844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716658509
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453716687053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716698783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716700085
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453716703495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453716712946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716714641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716715356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716715844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716717000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453716722587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717015933
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453717022813
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453717022887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717039123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717041176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717041651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717046305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453717051793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453717053831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1453717056320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453717058222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453717080169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453717086048
