what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.update",1453718580361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453718582394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719499634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719507687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719522463
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719522587
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719522627
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453719522640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719532195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719536474
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719536577
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719536611
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453719536611
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719568345
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1453719570458
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1453719570469
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1453719570473
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1453719570480
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1453719570483
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1453719570484
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1453719570485
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1453719570518
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1453719570519
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1453719570523
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1453719570524
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1453719570565
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1453719570669
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453719580143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719597962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719598751
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453719677016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453719688984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719749640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719765730
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453719772836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453719810249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720145074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720148113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720193538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720229849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720239897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453720269699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720276409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720364002
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453720409316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720423308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720425677
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453720425775
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453720425824
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453720425832
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453720436665
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453720444148
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453720450063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720509777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720521434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453720594055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720595360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720643919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720646377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720675207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453720677200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721405634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721407872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721410495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721412128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721416796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453721417769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722162705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722167544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722248297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722254875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722260208
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453722260336
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453722260395
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453722260405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453722277514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453722278822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453722341725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453722345021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453722349863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453722374942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722380736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722472929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453722499024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723004626
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453723010765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453723053188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453723055301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453723106646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723109191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723112999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723123506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723125676
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453723125786
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453723125839
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453723125848
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453723142786
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453723144375
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453723147735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453723213986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453723221116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453723234389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453723237562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453723271208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723332559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723353089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723358071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723359240
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1453723359253
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1453723359565
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453723363300
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1453723363423
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1453723363468
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1453723363863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723366852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723367995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1453723404384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723405951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723408512
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453723410535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1453723411366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453723472026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453723483840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453724255592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453724256335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737046994
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453737060007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453737074976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737076439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737114433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737118183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737153258
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453737155611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1453737202209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453737324892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737326240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737772566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737775073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737776677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453737778406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741296383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741301821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741352206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741359217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741361221
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1453741368877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741371720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741440684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741445583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741509145
executed,command,,,"AUTOGEN:::org.eclipse.wst.jsdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.wst.jsdt.internal.ui.javaeditor.JavaSelectRulerAction",1453741516883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741526197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741574687
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1453741579350
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1453741582965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741591957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741593083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741594853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741608781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453741643495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741644988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741687798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453741720142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741721541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741756190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453741821792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741823373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741855806
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1453741893195
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1453741896568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453741899894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741901636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741938958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453741984038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453741987285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742096617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453742180126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742181917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742622471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742636336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742639212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453742704687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453742706188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743022654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453743037565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743039268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743061734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453743077413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743079388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743105638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453743109940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743114972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743119363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743121653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743200318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743215505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743220863
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1453743220940
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1453743220950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453743264406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743265692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743331501
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1453743339432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1453743353348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743354572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743399341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743403699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743404991
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1453743405179
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1453743405408
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1453743405413
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1453743405414
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1453743405414
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1453743405415
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1453743405416
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1453743405416
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1453743405418
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1453743405419
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1453743405419
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1453743405419
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1453743405419
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1453743405419
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1453743405419
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1453743405421
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1453743405435
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1453743405436
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1453743405436
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1453743405437
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1453743405438
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1453743405438
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1453743405438
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1453743405438
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1453743405438
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1453743405438
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1453743405438
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1453743405439
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1453743405439
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1453743405440
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1453743405442
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1453743405446
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1453743405446
